DATE,HOUR,STATION,FSP
25/4/2017,3,CENTRAL/WESTERN,31
25/4/2017,4,CENTRAL/WESTERN,36
25/4/2017,5,CENTRAL/WESTERN,37
25/4/2017,6,CENTRAL/WESTERN,39
25/4/2017,7,CENTRAL/WESTERN,38
25/4/2017,8,CENTRAL/WESTERN,38
25/4/2017,9,CENTRAL/WESTERN,41
25/4/2017,10,CENTRAL/WESTERN,43
25/4/2017,11,CENTRAL/WESTERN,41
25/4/2017,12,CENTRAL/WESTERN,36
25/4/2017,13,CENTRAL/WESTERN,40
25/4/2017,14,CENTRAL/WESTERN,36
25/4/2017,15,CENTRAL/WESTERN,35
25/4/2017,16,CENTRAL/WESTERN,31
25/4/2017,17,CENTRAL/WESTERN,29
25/4/2017,18,CENTRAL/WESTERN,20
25/4/2017,19,CENTRAL/WESTERN,17
25/4/2017,20,CENTRAL/WESTERN,14
25/4/2017,21,CENTRAL/WESTERN,26
25/4/2017,22,CENTRAL/WESTERN,33
25/4/2017,23,CENTRAL/WESTERN,37
25/4/2017,24,CENTRAL/WESTERN,39
26/4/2017,1,CENTRAL/WESTERN,37
26/4/2017,2,CENTRAL/WESTERN,37
26/4/2017,3,CENTRAL/WESTERN,34
26/4/2017,4,CENTRAL/WESTERN,29
26/4/2017,5,CENTRAL/WESTERN,37
26/4/2017,6,CENTRAL/WESTERN,36
26/4/2017,7,CENTRAL/WESTERN,39
26/4/2017,8,CENTRAL/WESTERN,46
26/4/2017,9,CENTRAL/WESTERN,52
26/4/2017,10,CENTRAL/WESTERN,58
26/4/2017,11,CENTRAL/WESTERN,60
26/4/2017,12,CENTRAL/WESTERN,57
26/4/2017,13,CENTRAL/WESTERN,52
26/4/2017,14,CENTRAL/WESTERN,57
26/4/2017,15,CENTRAL/WESTERN,47
26/4/2017,16,CENTRAL/WESTERN,N.A.
26/4/2017,17,CENTRAL/WESTERN,N.A.
26/4/2017,18,CENTRAL/WESTERN,38
26/4/2017,19,CENTRAL/WESTERN,56
26/4/2017,20,CENTRAL/WESTERN,66
26/4/2017,21,CENTRAL/WESTERN,59
26/4/2017,22,CENTRAL/WESTERN,61
26/4/2017,23,CENTRAL/WESTERN,63
26/4/2017,24,CENTRAL/WESTERN,56
27/4/2017,1,CENTRAL/WESTERN,58
27/4/2017,2,CENTRAL/WESTERN,65
27/4/2017,3,CENTRAL/WESTERN,59
27/4/2017,4,CENTRAL/WESTERN,57
27/4/2017,5,CENTRAL/WESTERN,51
27/4/2017,6,CENTRAL/WESTERN,43
27/4/2017,7,CENTRAL/WESTERN,45
27/4/2017,8,CENTRAL/WESTERN,47
27/4/2017,9,CENTRAL/WESTERN,44
27/4/2017,10,CENTRAL/WESTERN,24
27/4/2017,11,CENTRAL/WESTERN,9
27/4/2017,12,CENTRAL/WESTERN,10
27/4/2017,13,CENTRAL/WESTERN,8
27/4/2017,14,CENTRAL/WESTERN,9
27/4/2017,15,CENTRAL/WESTERN,11
27/4/2017,16,CENTRAL/WESTERN,9
27/4/2017,17,CENTRAL/WESTERN,12
27/4/2017,18,CENTRAL/WESTERN,9
27/4/2017,19,CENTRAL/WESTERN,9
27/4/2017,20,CENTRAL/WESTERN,10
27/4/2017,21,CENTRAL/WESTERN,12
27/4/2017,22,CENTRAL/WESTERN,9
27/4/2017,23,CENTRAL/WESTERN,9
27/4/2017,24,CENTRAL/WESTERN,9
28/4/2017,1,CENTRAL/WESTERN,10
28/4/2017,2,CENTRAL/WESTERN,9
28/4/2017,3,CENTRAL/WESTERN,9
28/4/2017,4,CENTRAL/WESTERN,9
28/4/2017,5,CENTRAL/WESTERN,9
28/4/2017,6,CENTRAL/WESTERN,9
28/4/2017,7,CENTRAL/WESTERN,8
28/4/2017,8,CENTRAL/WESTERN,11
28/4/2017,9,CENTRAL/WESTERN,14
28/4/2017,10,CENTRAL/WESTERN,14
28/4/2017,11,CENTRAL/WESTERN,11
28/4/2017,12,CENTRAL/WESTERN,13
28/4/2017,13,CENTRAL/WESTERN,16
28/4/2017,14,CENTRAL/WESTERN,16
28/4/2017,15,CENTRAL/WESTERN,15
28/4/2017,16,CENTRAL/WESTERN,16
28/4/2017,17,CENTRAL/WESTERN,17
28/4/2017,18,CENTRAL/WESTERN,17
28/4/2017,19,CENTRAL/WESTERN,15
28/4/2017,20,CENTRAL/WESTERN,17
28/4/2017,21,CENTRAL/WESTERN,17
28/4/2017,22,CENTRAL/WESTERN,15
28/4/2017,23,CENTRAL/WESTERN,14
28/4/2017,24,CENTRAL/WESTERN,16
29/4/2017,1,CENTRAL/WESTERN,16
29/4/2017,2,CENTRAL/WESTERN,20
29/4/2017,3,CENTRAL/WESTERN,23
29/4/2017,4,CENTRAL/WESTERN,27
29/4/2017,5,CENTRAL/WESTERN,26
29/4/2017,6,CENTRAL/WESTERN,25
29/4/2017,7,CENTRAL/WESTERN,25
29/4/2017,8,CENTRAL/WESTERN,27
29/4/2017,9,CENTRAL/WESTERN,32
29/4/2017,10,CENTRAL/WESTERN,39
29/4/2017,11,CENTRAL/WESTERN,45
29/4/2017,12,CENTRAL/WESTERN,43
29/4/2017,13,CENTRAL/WESTERN,37
29/4/2017,14,CENTRAL/WESTERN,32
29/4/2017,15,CENTRAL/WESTERN,33
29/4/2017,16,CENTRAL/WESTERN,33
29/4/2017,17,CENTRAL/WESTERN,32
29/4/2017,18,CENTRAL/WESTERN,32
29/4/2017,19,CENTRAL/WESTERN,36
29/4/2017,20,CENTRAL/WESTERN,31
29/4/2017,21,CENTRAL/WESTERN,32
29/4/2017,22,CENTRAL/WESTERN,39
29/4/2017,23,CENTRAL/WESTERN,40
29/4/2017,24,CENTRAL/WESTERN,34
30/4/2017,1,CENTRAL/WESTERN,24
30/4/2017,2,CENTRAL/WESTERN,25
30/4/2017,3,CENTRAL/WESTERN,28
30/4/2017,4,CENTRAL/WESTERN,26
30/4/2017,5,CENTRAL/WESTERN,25
30/4/2017,6,CENTRAL/WESTERN,25
30/4/2017,7,CENTRAL/WESTERN,23
30/4/2017,8,CENTRAL/WESTERN,24
30/4/2017,9,CENTRAL/WESTERN,27
30/4/2017,10,CENTRAL/WESTERN,28
30/4/2017,11,CENTRAL/WESTERN,26
30/4/2017,12,CENTRAL/WESTERN,24
30/4/2017,13,CENTRAL/WESTERN,23
30/4/2017,14,CENTRAL/WESTERN,24
30/4/2017,15,CENTRAL/WESTERN,28
30/4/2017,16,CENTRAL/WESTERN,21
30/4/2017,17,CENTRAL/WESTERN,20
30/4/2017,18,CENTRAL/WESTERN,20
30/4/2017,19,CENTRAL/WESTERN,20
30/4/2017,20,CENTRAL/WESTERN,23
30/4/2017,21,CENTRAL/WESTERN,28
30/4/2017,22,CENTRAL/WESTERN,25
30/4/2017,23,CENTRAL/WESTERN,28
30/4/2017,24,CENTRAL/WESTERN,29
1/5/2017,1,CENTRAL/WESTERN,25
1/5/2017,2,CENTRAL/WESTERN,27
1/5/2017,3,CENTRAL/WESTERN,28
1/5/2017,4,CENTRAL/WESTERN,26
1/5/2017,5,CENTRAL/WESTERN,32
1/5/2017,6,CENTRAL/WESTERN,27
1/5/2017,7,CENTRAL/WESTERN,20
1/5/2017,8,CENTRAL/WESTERN,23
1/5/2017,9,CENTRAL/WESTERN,25
1/5/2017,10,CENTRAL/WESTERN,25
1/5/2017,11,CENTRAL/WESTERN,22
1/5/2017,12,CENTRAL/WESTERN,18
1/5/2017,13,CENTRAL/WESTERN,20
1/5/2017,14,CENTRAL/WESTERN,25
1/5/2017,15,CENTRAL/WESTERN,21
1/5/2017,16,CENTRAL/WESTERN,16
1/5/2017,17,CENTRAL/WESTERN,15
1/5/2017,18,CENTRAL/WESTERN,15
1/5/2017,19,CENTRAL/WESTERN,19
1/5/2017,20,CENTRAL/WESTERN,21
1/5/2017,21,CENTRAL/WESTERN,27
1/5/2017,22,CENTRAL/WESTERN,32
1/5/2017,23,CENTRAL/WESTERN,27
1/5/2017,24,CENTRAL/WESTERN,25
2/5/2017,1,CENTRAL/WESTERN,28
2/5/2017,2,CENTRAL/WESTERN,24
2/5/2017,3,CENTRAL/WESTERN,23
2/5/2017,4,CENTRAL/WESTERN,24
2/5/2017,5,CENTRAL/WESTERN,25
2/5/2017,6,CENTRAL/WESTERN,26
2/5/2017,7,CENTRAL/WESTERN,23
2/5/2017,8,CENTRAL/WESTERN,14
2/5/2017,9,CENTRAL/WESTERN,17
2/5/2017,10,CENTRAL/WESTERN,18
2/5/2017,11,CENTRAL/WESTERN,20
2/5/2017,12,CENTRAL/WESTERN,21
2/5/2017,13,CENTRAL/WESTERN,18
2/5/2017,14,CENTRAL/WESTERN,19
2/5/2017,15,CENTRAL/WESTERN,17
2/5/2017,16,CENTRAL/WESTERN,18
2/5/2017,17,CENTRAL/WESTERN,16
2/5/2017,18,CENTRAL/WESTERN,13
2/5/2017,19,CENTRAL/WESTERN,9
2/5/2017,20,CENTRAL/WESTERN,11
2/5/2017,21,CENTRAL/WESTERN,10
2/5/2017,22,CENTRAL/WESTERN,12
2/5/2017,23,CENTRAL/WESTERN,13
2/5/2017,24,CENTRAL/WESTERN,13
3/5/2017,1,CENTRAL/WESTERN,12
3/5/2017,2,CENTRAL/WESTERN,10
3/5/2017,3,CENTRAL/WESTERN,10
3/5/2017,4,CENTRAL/WESTERN,12
3/5/2017,5,CENTRAL/WESTERN,11
3/5/2017,6,CENTRAL/WESTERN,13
3/5/2017,7,CENTRAL/WESTERN,15
3/5/2017,8,CENTRAL/WESTERN,11
3/5/2017,9,CENTRAL/WESTERN,16
3/5/2017,10,CENTRAL/WESTERN,16
3/5/2017,11,CENTRAL/WESTERN,15
3/5/2017,12,CENTRAL/WESTERN,12
3/5/2017,13,CENTRAL/WESTERN,8
3/5/2017,14,CENTRAL/WESTERN,11
3/5/2017,15,CENTRAL/WESTERN,12
3/5/2017,16,CENTRAL/WESTERN,11
3/5/2017,17,CENTRAL/WESTERN,11
3/5/2017,18,CENTRAL/WESTERN,11
3/5/2017,19,CENTRAL/WESTERN,13
3/5/2017,20,CENTRAL/WESTERN,10
3/5/2017,21,CENTRAL/WESTERN,11
3/5/2017,22,CENTRAL/WESTERN,13
3/5/2017,23,CENTRAL/WESTERN,12
3/5/2017,24,CENTRAL/WESTERN,9
4/5/2017,1,CENTRAL/WESTERN,11
4/5/2017,2,CENTRAL/WESTERN,12
4/5/2017,3,CENTRAL/WESTERN,9
4/5/2017,4,CENTRAL/WESTERN,9
4/5/2017,5,CENTRAL/WESTERN,9
4/5/2017,6,CENTRAL/WESTERN,10
4/5/2017,7,CENTRAL/WESTERN,10
4/5/2017,8,CENTRAL/WESTERN,12
4/5/2017,9,CENTRAL/WESTERN,11
4/5/2017,10,CENTRAL/WESTERN,13
4/5/2017,11,CENTRAL/WESTERN,10
4/5/2017,12,CENTRAL/WESTERN,6
4/5/2017,13,CENTRAL/WESTERN,4
4/5/2017,14,CENTRAL/WESTERN,8
4/5/2017,15,CENTRAL/WESTERN,8
4/5/2017,16,CENTRAL/WESTERN,13
4/5/2017,17,CENTRAL/WESTERN,13
4/5/2017,18,CENTRAL/WESTERN,9
4/5/2017,19,CENTRAL/WESTERN,10
4/5/2017,20,CENTRAL/WESTERN,13
4/5/2017,21,CENTRAL/WESTERN,14
4/5/2017,22,CENTRAL/WESTERN,15
4/5/2017,23,CENTRAL/WESTERN,16
4/5/2017,24,CENTRAL/WESTERN,19
5/5/2017,1,CENTRAL/WESTERN,21
5/5/2017,2,CENTRAL/WESTERN,22
5/5/2017,3,CENTRAL/WESTERN,23
5/5/2017,4,CENTRAL/WESTERN,27
5/5/2017,5,CENTRAL/WESTERN,25
5/5/2017,6,CENTRAL/WESTERN,27
5/5/2017,7,CENTRAL/WESTERN,32
5/5/2017,8,CENTRAL/WESTERN,45
5/5/2017,9,CENTRAL/WESTERN,49
5/5/2017,10,CENTRAL/WESTERN,52
5/5/2017,11,CENTRAL/WESTERN,55
5/5/2017,12,CENTRAL/WESTERN,51
5/5/2017,13,CENTRAL/WESTERN,39
5/5/2017,14,CENTRAL/WESTERN,28
5/5/2017,15,CENTRAL/WESTERN,30
5/5/2017,16,CENTRAL/WESTERN,35
5/5/2017,17,CENTRAL/WESTERN,34
5/5/2017,18,CENTRAL/WESTERN,34
5/5/2017,19,CENTRAL/WESTERN,40
5/5/2017,20,CENTRAL/WESTERN,64
5/5/2017,21,CENTRAL/WESTERN,73
5/5/2017,22,CENTRAL/WESTERN,58
5/5/2017,23,CENTRAL/WESTERN,62
5/5/2017,24,CENTRAL/WESTERN,64
6/5/2017,1,CENTRAL/WESTERN,83
6/5/2017,2,CENTRAL/WESTERN,85
6/5/2017,3,CENTRAL/WESTERN,84
6/5/2017,4,CENTRAL/WESTERN,69
6/5/2017,5,CENTRAL/WESTERN,62
6/5/2017,6,CENTRAL/WESTERN,73
6/5/2017,7,CENTRAL/WESTERN,67
6/5/2017,8,CENTRAL/WESTERN,59
6/5/2017,9,CENTRAL/WESTERN,77
6/5/2017,10,CENTRAL/WESTERN,99
6/5/2017,11,CENTRAL/WESTERN,104
6/5/2017,12,CENTRAL/WESTERN,105
6/5/2017,13,CENTRAL/WESTERN,83
6/5/2017,14,CENTRAL/WESTERN,70
6/5/2017,15,CENTRAL/WESTERN,54
6/5/2017,16,CENTRAL/WESTERN,32
6/5/2017,17,CENTRAL/WESTERN,22
6/5/2017,18,CENTRAL/WESTERN,25
6/5/2017,19,CENTRAL/WESTERN,25
6/5/2017,20,CENTRAL/WESTERN,34
6/5/2017,21,CENTRAL/WESTERN,52
6/5/2017,22,CENTRAL/WESTERN,56
6/5/2017,23,CENTRAL/WESTERN,46
6/5/2017,24,CENTRAL/WESTERN,30
7/5/2017,1,CENTRAL/WESTERN,24
7/5/2017,2,CENTRAL/WESTERN,23
7/5/2017,3,CENTRAL/WESTERN,24
7/5/2017,4,CENTRAL/WESTERN,22
7/5/2017,5,CENTRAL/WESTERN,22
7/5/2017,6,CENTRAL/WESTERN,19
7/5/2017,7,CENTRAL/WESTERN,21
7/5/2017,8,CENTRAL/WESTERN,18
7/5/2017,9,CENTRAL/WESTERN,19
7/5/2017,10,CENTRAL/WESTERN,19
7/5/2017,11,CENTRAL/WESTERN,21
7/5/2017,12,CENTRAL/WESTERN,17
7/5/2017,13,CENTRAL/WESTERN,21
7/5/2017,14,CENTRAL/WESTERN,23
7/5/2017,15,CENTRAL/WESTERN,17
7/5/2017,16,CENTRAL/WESTERN,16
7/5/2017,17,CENTRAL/WESTERN,19
7/5/2017,18,CENTRAL/WESTERN,20
7/5/2017,19,CENTRAL/WESTERN,22
7/5/2017,20,CENTRAL/WESTERN,19
7/5/2017,21,CENTRAL/WESTERN,19
7/5/2017,22,CENTRAL/WESTERN,20
7/5/2017,23,CENTRAL/WESTERN,21
7/5/2017,24,CENTRAL/WESTERN,17
8/5/2017,1,CENTRAL/WESTERN,16
8/5/2017,2,CENTRAL/WESTERN,14
8/5/2017,3,CENTRAL/WESTERN,18
8/5/2017,4,CENTRAL/WESTERN,15
8/5/2017,5,CENTRAL/WESTERN,18
8/5/2017,6,CENTRAL/WESTERN,21
8/5/2017,7,CENTRAL/WESTERN,21
8/5/2017,8,CENTRAL/WESTERN,21
8/5/2017,9,CENTRAL/WESTERN,22
8/5/2017,10,CENTRAL/WESTERN,24
8/5/2017,11,CENTRAL/WESTERN,27
8/5/2017,12,CENTRAL/WESTERN,28
8/5/2017,13,CENTRAL/WESTERN,27
8/5/2017,14,CENTRAL/WESTERN,31
8/5/2017,15,CENTRAL/WESTERN,30
8/5/2017,16,CENTRAL/WESTERN,28
8/5/2017,17,CENTRAL/WESTERN,28
8/5/2017,18,CENTRAL/WESTERN,27
8/5/2017,19,CENTRAL/WESTERN,22
8/5/2017,20,CENTRAL/WESTERN,22
8/5/2017,21,CENTRAL/WESTERN,19
8/5/2017,22,CENTRAL/WESTERN,16
8/5/2017,23,CENTRAL/WESTERN,14
8/5/2017,24,CENTRAL/WESTERN,9
9/5/2017,1,CENTRAL/WESTERN,7
9/5/2017,2,CENTRAL/WESTERN,10
9/5/2017,3,CENTRAL/WESTERN,13
9/5/2017,4,CENTRAL/WESTERN,16
9/5/2017,5,CENTRAL/WESTERN,16
9/5/2017,6,CENTRAL/WESTERN,10
9/5/2017,7,CENTRAL/WESTERN,13
9/5/2017,8,CENTRAL/WESTERN,13
9/5/2017,9,CENTRAL/WESTERN,16
9/5/2017,10,CENTRAL/WESTERN,20
9/5/2017,11,CENTRAL/WESTERN,20
9/5/2017,12,CENTRAL/WESTERN,23
9/5/2017,13,CENTRAL/WESTERN,22
9/5/2017,14,CENTRAL/WESTERN,21
9/5/2017,15,CENTRAL/WESTERN,N.A.
9/5/2017,16,CENTRAL/WESTERN,N.A.
9/5/2017,17,CENTRAL/WESTERN,32
9/5/2017,18,CENTRAL/WESTERN,25
9/5/2017,19,CENTRAL/WESTERN,36
9/5/2017,20,CENTRAL/WESTERN,41
9/5/2017,21,CENTRAL/WESTERN,36
9/5/2017,22,CENTRAL/WESTERN,32
9/5/2017,23,CENTRAL/WESTERN,37
9/5/2017,24,CENTRAL/WESTERN,46
10/5/2017,1,CENTRAL/WESTERN,55
10/5/2017,2,CENTRAL/WESTERN,58
10/5/2017,3,CENTRAL/WESTERN,61
10/5/2017,4,CENTRAL/WESTERN,57
10/5/2017,5,CENTRAL/WESTERN,60
10/5/2017,6,CENTRAL/WESTERN,64
10/5/2017,7,CENTRAL/WESTERN,73
10/5/2017,8,CENTRAL/WESTERN,79
10/5/2017,9,CENTRAL/WESTERN,98
10/5/2017,10,CENTRAL/WESTERN,104
10/5/2017,11,CENTRAL/WESTERN,92
10/5/2017,12,CENTRAL/WESTERN,106
10/5/2017,13,CENTRAL/WESTERN,116
10/5/2017,14,CENTRAL/WESTERN,105
10/5/2017,15,CENTRAL/WESTERN,90
10/5/2017,16,CENTRAL/WESTERN,70
10/5/2017,17,CENTRAL/WESTERN,56
10/5/2017,18,CENTRAL/WESTERN,42
10/5/2017,19,CENTRAL/WESTERN,34
10/5/2017,20,CENTRAL/WESTERN,38
10/5/2017,21,CENTRAL/WESTERN,46
10/5/2017,22,CENTRAL/WESTERN,35
10/5/2017,23,CENTRAL/WESTERN,35
10/5/2017,24,CENTRAL/WESTERN,32
11/5/2017,1,CENTRAL/WESTERN,40
11/5/2017,2,CENTRAL/WESTERN,41
11/5/2017,3,CENTRAL/WESTERN,39
11/5/2017,4,CENTRAL/WESTERN,35
11/5/2017,5,CENTRAL/WESTERN,36
11/5/2017,6,CENTRAL/WESTERN,28
11/5/2017,7,CENTRAL/WESTERN,22
11/5/2017,8,CENTRAL/WESTERN,22
11/5/2017,9,CENTRAL/WESTERN,25
11/5/2017,10,CENTRAL/WESTERN,24
11/5/2017,11,CENTRAL/WESTERN,27
11/5/2017,12,CENTRAL/WESTERN,27
11/5/2017,13,CENTRAL/WESTERN,26
11/5/2017,14,CENTRAL/WESTERN,24
11/5/2017,15,CENTRAL/WESTERN,28
11/5/2017,16,CENTRAL/WESTERN,20
11/5/2017,17,CENTRAL/WESTERN,20
11/5/2017,18,CENTRAL/WESTERN,18
11/5/2017,19,CENTRAL/WESTERN,14
11/5/2017,20,CENTRAL/WESTERN,15
11/5/2017,21,CENTRAL/WESTERN,19
11/5/2017,22,CENTRAL/WESTERN,24
11/5/2017,23,CENTRAL/WESTERN,24
11/5/2017,24,CENTRAL/WESTERN,22
12/5/2017,1,CENTRAL/WESTERN,18
12/5/2017,2,CENTRAL/WESTERN,16
12/5/2017,3,CENTRAL/WESTERN,18
12/5/2017,4,CENTRAL/WESTERN,12
12/5/2017,5,CENTRAL/WESTERN,12
12/5/2017,6,CENTRAL/WESTERN,11
12/5/2017,7,CENTRAL/WESTERN,14
12/5/2017,8,CENTRAL/WESTERN,20
12/5/2017,9,CENTRAL/WESTERN,18
12/5/2017,10,CENTRAL/WESTERN,19
12/5/2017,11,CENTRAL/WESTERN,16
12/5/2017,12,CENTRAL/WESTERN,17
12/5/2017,13,CENTRAL/WESTERN,25
12/5/2017,14,CENTRAL/WESTERN,19
12/5/2017,15,CENTRAL/WESTERN,22
12/5/2017,16,CENTRAL/WESTERN,24
12/5/2017,17,CENTRAL/WESTERN,28
12/5/2017,18,CENTRAL/WESTERN,26
12/5/2017,19,CENTRAL/WESTERN,26
12/5/2017,20,CENTRAL/WESTERN,25
12/5/2017,21,CENTRAL/WESTERN,20
12/5/2017,22,CENTRAL/WESTERN,15
12/5/2017,23,CENTRAL/WESTERN,13
12/5/2017,24,CENTRAL/WESTERN,14
13/5/2017,1,CENTRAL/WESTERN,15
13/5/2017,2,CENTRAL/WESTERN,19
13/5/2017,3,CENTRAL/WESTERN,19
13/5/2017,4,CENTRAL/WESTERN,14
13/5/2017,5,CENTRAL/WESTERN,23
13/5/2017,6,CENTRAL/WESTERN,23
13/5/2017,7,CENTRAL/WESTERN,21
13/5/2017,8,CENTRAL/WESTERN,24
13/5/2017,9,CENTRAL/WESTERN,22
13/5/2017,10,CENTRAL/WESTERN,25
13/5/2017,11,CENTRAL/WESTERN,29
13/5/2017,12,CENTRAL/WESTERN,37
13/5/2017,13,CENTRAL/WESTERN,29
13/5/2017,14,CENTRAL/WESTERN,29
13/5/2017,15,CENTRAL/WESTERN,27
13/5/2017,16,CENTRAL/WESTERN,17
13/5/2017,17,CENTRAL/WESTERN,17
13/5/2017,18,CENTRAL/WESTERN,24
13/5/2017,19,CENTRAL/WESTERN,21
13/5/2017,20,CENTRAL/WESTERN,16
13/5/2017,21,CENTRAL/WESTERN,8
13/5/2017,22,CENTRAL/WESTERN,17
13/5/2017,23,CENTRAL/WESTERN,16
13/5/2017,24,CENTRAL/WESTERN,23
14/5/2017,1,CENTRAL/WESTERN,26
14/5/2017,2,CENTRAL/WESTERN,29
14/5/2017,3,CENTRAL/WESTERN,30
14/5/2017,4,CENTRAL/WESTERN,29
14/5/2017,5,CENTRAL/WESTERN,32
14/5/2017,6,CENTRAL/WESTERN,38
14/5/2017,7,CENTRAL/WESTERN,37
14/5/2017,8,CENTRAL/WESTERN,36
14/5/2017,9,CENTRAL/WESTERN,39
14/5/2017,10,CENTRAL/WESTERN,38
14/5/2017,11,CENTRAL/WESTERN,38
14/5/2017,12,CENTRAL/WESTERN,42
14/5/2017,13,CENTRAL/WESTERN,33
14/5/2017,14,CENTRAL/WESTERN,25
14/5/2017,15,CENTRAL/WESTERN,33
14/5/2017,16,CENTRAL/WESTERN,27
14/5/2017,17,CENTRAL/WESTERN,24
14/5/2017,18,CENTRAL/WESTERN,22
14/5/2017,19,CENTRAL/WESTERN,26
14/5/2017,20,CENTRAL/WESTERN,26
14/5/2017,21,CENTRAL/WESTERN,23
14/5/2017,22,CENTRAL/WESTERN,20
14/5/2017,23,CENTRAL/WESTERN,15
14/5/2017,24,CENTRAL/WESTERN,14
15/5/2017,1,CENTRAL/WESTERN,16
15/5/2017,2,CENTRAL/WESTERN,19
15/5/2017,3,CENTRAL/WESTERN,18
15/5/2017,4,CENTRAL/WESTERN,16
15/5/2017,5,CENTRAL/WESTERN,15
15/5/2017,6,CENTRAL/WESTERN,17
15/5/2017,7,CENTRAL/WESTERN,14
15/5/2017,8,CENTRAL/WESTERN,10
15/5/2017,9,CENTRAL/WESTERN,5
15/5/2017,10,CENTRAL/WESTERN,7
15/5/2017,11,CENTRAL/WESTERN,8
15/5/2017,12,CENTRAL/WESTERN,7
15/5/2017,13,CENTRAL/WESTERN,4
15/5/2017,14,CENTRAL/WESTERN,8
15/5/2017,15,CENTRAL/WESTERN,9
15/5/2017,16,CENTRAL/WESTERN,7
15/5/2017,17,CENTRAL/WESTERN,5
15/5/2017,18,CENTRAL/WESTERN,8
15/5/2017,19,CENTRAL/WESTERN,7
15/5/2017,20,CENTRAL/WESTERN,8
15/5/2017,21,CENTRAL/WESTERN,9
15/5/2017,22,CENTRAL/WESTERN,5
15/5/2017,23,CENTRAL/WESTERN,2
15/5/2017,24,CENTRAL/WESTERN,N.A.
16/5/2017,1,CENTRAL/WESTERN,6
16/5/2017,2,CENTRAL/WESTERN,2
16/5/2017,3,CENTRAL/WESTERN,N.A.
16/5/2017,4,CENTRAL/WESTERN,N.A.
16/5/2017,5,CENTRAL/WESTERN,4
16/5/2017,6,CENTRAL/WESTERN,2
16/5/2017,7,CENTRAL/WESTERN,4
16/5/2017,8,CENTRAL/WESTERN,1
16/5/2017,9,CENTRAL/WESTERN,5
16/5/2017,10,CENTRAL/WESTERN,8
16/5/2017,11,CENTRAL/WESTERN,7
16/5/2017,12,CENTRAL/WESTERN,N.A.
16/5/2017,13,CENTRAL/WESTERN,N.A.
16/5/2017,14,CENTRAL/WESTERN,N.A.
16/5/2017,15,CENTRAL/WESTERN,N.A.
16/5/2017,16,CENTRAL/WESTERN,15
16/5/2017,17,CENTRAL/WESTERN,11
16/5/2017,18,CENTRAL/WESTERN,12
16/5/2017,19,CENTRAL/WESTERN,12
16/5/2017,20,CENTRAL/WESTERN,12
16/5/2017,21,CENTRAL/WESTERN,14
16/5/2017,22,CENTRAL/WESTERN,12
16/5/2017,23,CENTRAL/WESTERN,11
16/5/2017,24,CENTRAL/WESTERN,9
17/5/2017,1,CENTRAL/WESTERN,9
17/5/2017,2,CENTRAL/WESTERN,8
17/5/2017,3,CENTRAL/WESTERN,7
17/5/2017,4,CENTRAL/WESTERN,9
17/5/2017,5,CENTRAL/WESTERN,5
17/5/2017,6,CENTRAL/WESTERN,8
17/5/2017,7,CENTRAL/WESTERN,9
17/5/2017,8,CENTRAL/WESTERN,7
17/5/2017,9,CENTRAL/WESTERN,13
17/5/2017,10,CENTRAL/WESTERN,16
17/5/2017,11,CENTRAL/WESTERN,22
17/5/2017,12,CENTRAL/WESTERN,27
17/5/2017,13,CENTRAL/WESTERN,25
17/5/2017,14,CENTRAL/WESTERN,22
17/5/2017,15,CENTRAL/WESTERN,23
17/5/2017,16,CENTRAL/WESTERN,24
17/5/2017,17,CENTRAL/WESTERN,27
17/5/2017,18,CENTRAL/WESTERN,24
17/5/2017,19,CENTRAL/WESTERN,23
17/5/2017,20,CENTRAL/WESTERN,26
17/5/2017,21,CENTRAL/WESTERN,26
17/5/2017,22,CENTRAL/WESTERN,26
17/5/2017,23,CENTRAL/WESTERN,21
17/5/2017,24,CENTRAL/WESTERN,16
18/5/2017,1,CENTRAL/WESTERN,17
18/5/2017,2,CENTRAL/WESTERN,18
18/5/2017,3,CENTRAL/WESTERN,16
18/5/2017,4,CENTRAL/WESTERN,18
18/5/2017,5,CENTRAL/WESTERN,16
18/5/2017,6,CENTRAL/WESTERN,18
18/5/2017,7,CENTRAL/WESTERN,19
18/5/2017,8,CENTRAL/WESTERN,19
18/5/2017,9,CENTRAL/WESTERN,22
18/5/2017,10,CENTRAL/WESTERN,26
18/5/2017,11,CENTRAL/WESTERN,23
18/5/2017,12,CENTRAL/WESTERN,24
18/5/2017,13,CENTRAL/WESTERN,24
18/5/2017,14,CENTRAL/WESTERN,20
18/5/2017,15,CENTRAL/WESTERN,21
18/5/2017,16,CENTRAL/WESTERN,22
18/5/2017,17,CENTRAL/WESTERN,22
18/5/2017,18,CENTRAL/WESTERN,26
18/5/2017,19,CENTRAL/WESTERN,28
18/5/2017,20,CENTRAL/WESTERN,26
18/5/2017,21,CENTRAL/WESTERN,23
18/5/2017,22,CENTRAL/WESTERN,23
18/5/2017,23,CENTRAL/WESTERN,20
18/5/2017,24,CENTRAL/WESTERN,22
19/5/2017,1,CENTRAL/WESTERN,16
19/5/2017,2,CENTRAL/WESTERN,14
19/5/2017,3,CENTRAL/WESTERN,14
19/5/2017,4,CENTRAL/WESTERN,15
19/5/2017,5,CENTRAL/WESTERN,17
19/5/2017,6,CENTRAL/WESTERN,15
19/5/2017,7,CENTRAL/WESTERN,14
